job103,91266,42,36,1,1,1,1,1,0,0,0,0,1,-22.83882001,119
job104,51686,0,3172109431,1,1,12,2,2,0,0,0,0,0,0,111.5
job105,1680,0,547,1,1,1,1,1,0,0,0,0,0,0,112.0426829
job106,4589781134,0,117485,18,2,1,1,2,0,0,0,0,1,-12.53869969,119.6829268
job107,91266,111593,11313,1,1,1,1,1,0,0,0,0,1,-18.84765625,132.1923077
job108,72812,0,4991,1,1,1,1,1,0,0,0,0,0,0,126.6702128
job109,2125935765,10103332422,2350134520,8,1,9,2,2,4817.64432,2,-259.5419492,2,1,-16.75881387,119
job110,91266,114226,8305,1,1,1,1,1,0,0,0,0,1,-59.37900302,108.8656716
job111,19364,0,41849,1,1,1,1,1,0,0,0,0,1,-19.3991194,111.5
job112,51686,0,3432970679,1,1,13,2,2,0,0,0,0,1,-55.03335923,121.7540984
job113,8688,0,574345303,1,1,3,1,1,0,0,0,0,1,-16.75881387,108.8656716
job114,120369703,0,120369957,1,1,1,1,1,0,0,0,0,1,-51.48681661,119
job115,1985783420,2226671516,295632499,8,1,2,1,1,0,0,0,0,0,0,108.8656716
job116,20102129,20215289,1454168,1,1,1,1,1,0,0,0,0,1,-22.83882001,119
job117,94,0,575504381,1,1,3,1,1,0,0,0,0,0,0,126.6702128
job118,51686,0,4030205183,1,1,16,2,2,0,0,0,0,1,-14.66196443,121.7540984
job119,3601530,5689974,1469042,1,1,1,1,1,0,0,0,0,1,-12.53869969,121.7540984
job120,91,0,18596373,1,1,1,1,1,0,0,0,0,1,-55.03335923,126.6702128
job121,121838618,582428149,120958113,1,1,1,1,1,0,0,0,0,0,0,121.7540984
job122,10240,0,726419869,1,1,3,1,1,0,0,0,0,1,-22.83882001,129
job123,922874,2470407,127,1,1,1,1,1,0,0,0,0,1,-14.66196443,119
job124,2745581591,13403441298,2631449304,11,2,10,2,2,6391.258859,2,-259.5419492,2,1,-55.03335923,129
job125,0,0,127,0,0,1,1,1,0,0,0,0,1,-24.56474031,108.8656716
job126,18596373,0,5468809,1,1,1,1,1,0,0,0,0,0,0,129
job127,0,0,127,0,0,1,1,1,0,0,0,0,1,-21.25546285,126.6702128
job128,8602,0,375342384,1,1,2,1,1,0,0,0,0,1,-19.02487137,119
job129,5468555,20032109,5558243,1,1,1,1,1,0,0,0,0,0,0,126.6702128
job130,21233,0,7023,1,1,1,1,1,0,0,0,0,1,-55.03335923,126.6702128
job131,16861899,17558751,2306377,1,1,1,1,1,0,0,0,0,0,0,121.7540984
job132,51772,0,5157872029,1,1,20,3,3,0,0,0,0,0,0,119.6829268
job133,3576,0,676965742,1,1,3,1,1,0,0,0,0,1,-19.02487137,111.5
job134,274129414,83761647,8679435,2,1,1,1,1,0,0,0,0,1,-71.42837876,119.6829268
job135,10240,0,287672578,1,1,2,1,1,0,0,0,0,1,-19.3991194,132.1923077
job136,51686,0,3214900744,1,1,12,2,2,0,0,0,0,1,-18.84765625,119
job137,676965742,0,74124211,3,1,1,1,1,0,0,0,0,1,-64.38734474,119.6829268
job138,97,0,19845156,1,1,1,1,1,0,0,0,0,1,-71.42837876,129
job139,10240,0,108650920,1,1,1,1,1,0,0,0,0,1,-52.71572436,121.7540984
job140,31137,127286,27374,1,1,1,1,1,0,0,0,0,1,-28.0073089,112.0426829
job141,94,0,1019772883,1,1,4,1,1,0,0,0,0,0,0,119.6363636
job142,84,0,292757647,1,1,2,1,1,0,0,0,0,1,-51.48681661,121.7540984
job143,76,0,1141169,1,1,1,1,1,0,0,0,0,1,-25.28950588,112.0426829
job144,110,0,46914980,1,1,1,1,1,0,0,0,0,0,0,119
job145,4925,0,105529893,1,1,1,1,1,0,0,0,0,1,-24.56474031,108.8656716
job146,51200,0,78467970,1,1,1,1,1,0,0,0,0,1,-51.48681661,112.0426829
job147,18972363063,19544126831,4956446918,71,8,19,3,8,2329.841474,1,-46.04900858,8,1,-18.84765625,119.6363636
job148,78,0,91192253,1,1,1,1,1,0,0,0,0,1,-51.48681661,119.6363636
job149,252,0,1811808714,1,1,7,1,1,0,0,0,0,1,-59.37900302,119.6829268
job150,4928,0,1321970,1,1,1,1,1,0,0,0,0,0,0,121.7540984
job151,14035149712,3933199675,72342569,53,6,1,1,6,625.1652519,1,-22.21522507,6,1,-73.73516781,119.6363636
job152,27247,199371,27374,1,1,1,1,1,0,0,0,0,0,0,108.8656716
job153,8688,0,422323215,1,1,2,1,1,0,0,0,0,1,-65.85342662,112.0426829
job154,51000,0,2297553,1,1,1,1,1,0,0,0,0,1,-51.48681661,119.6363636
job155,4928,0,2344690,1,1,1,1,1,0,0,0,0,1,-59.37900302,119
job156,51686,0,3513977255,1,1,14,2,2,0,0,0,0,1,-28.0073089,119
job157,4928,0,1388449,1,1,1,1,1,0,0,0,0,1,-65.85342662,119.6829268
job158,252,0,286231295,1,1,2,1,1,0,0,0,0,1,-51.48681661,112.0426829
job159,49500,0,1406343,1,1,1,1,1,0,0,0,0,1,-46.2926485,108.8656716
job160,4682,0,1184140,1,1,1,1,1,0,0,0,0,1,-46.2926485,111.5
job161,19845156,0,7368251,1,1,1,1,1,0,0,0,0,1,-59.37900302,126.6702128
job162,266608191,955955768,100821032,1,1,1,1,1,0,0,0,0,1,-19.02487137,112.0426829
job163,7367997,21218320,7445971,1,1,1,1,1,0,0,0,0,1,-18.84765625,129
job164,4368,0,274,1,1,1,1,1,0,0,0,0,1,-59.37900302,119
job165,5318589521,7216878011,1648681610,20,2,7,1,2,3441.275602,2,-259.5419492,2,1,-14.66196443,112.0426829
job166,652,688,36407,1,1,1,1,1,0,0,0,0,1,-73.73516781,119.6829268
job167,51686,0,3741162678,1,1,14,2,2,0,0,0,0,0,0,129
job168,82171866,82976671,25128796,1,1,1,1,1,0,0,0,0,1,-29.86918393,119
job169,6210113,0,2067583,1,1,1,1,1,0,0,0,0,1,-21.25546285,112.0426829
job170,1566158,3726610,1527946,1,1,1,1,1,0,0,0,0,1,-73.73516781,119
job171,8602,0,339920678,1,1,2,1,1,0,0,0,0,1,-79.9448143,132.1923077
job172,51686,0,2913509054,1,1,11,2,2,0,0,0,0,1,-29.86918393,119
job173,807667,856941,132801,1,1,1,1,1,0,0,0,0,0,0,132.1923077
job174,13003960,23740449,12806266,1,1,1,1,1,0,0,0,0,1,-21.25546285,121.7540984
job175,1527819,40,37,1,1,1,1,1,0,0,0,0,1,-14.66196443,119
job176,1527819,3668518,16658,1,1,1,1,1,0,0,0,0,1,-12.53869969,111.5
job177,1527819,14762,5885,1,1,1,1,1,0,0,0,0,1,-12.53869969,121.7540984
job178,22289,0,47672,1,1,1,1,1,0,0,0,0,1,-20.62766606,112.0426829
job179,51686,0,3043473338,1,1,12,2,2,0,0,0,0,1,-19.3991194,119.6363636
job180,400682386,1578082496,686919594,2,1,3,1,1,0,0,0,0,1,-21.25546285,129
job181,14818003,0,1533566,1,1,1,1,1,0,0,0,0,1,-24.56474031,119.6829268
job182,6478,6698,37859,1,1,1,1,1,0,0,0,0,1,-29.86918393,112.0426829
job183,10240,0,766010568,1,1,3,1,1,0,0,0,0,0,0,119
job184,8688,0,576914641,1,1,3,1,1,0,0,0,0,1,-71.42837876,126.6702128
job185,76,0,1192811,1,1,1,1,1,0,0,0,0,0,0,112.0426829
job186,252,0,1333687828,1,1,5,1,1,0,0,0,0,1,-55.03335923,112.0426829
job187,6900,7150,40142,1,1,1,1,1,0,0,0,0,0,0,119.6363636
job188,232,0,344676721,1,1,2,1,1,0,0,0,0,1,-19.02487137,121.7540984
job189,51858,0,8437797024,1,1,32,4,4,0,0,0,0,1,-16.75881387,119.6363636
job190,110,0,30353203,1,1,1,1,1,0,0,0,0,1,-28.0073089,112.0426829
job191,51772,0,5080149422,1,1,19,3,3,0,0,0,0,1,-73.73516781,119.6363636
job192,10240,0,448345869,1,1,2,1,1,0,0,0,0,1,-55.03335923,108.8656716
job193,11136143796,12853285052,1754972780,42,5,7,1,5,2451.569567,1,-94.86815402,5,1,-19.02487137,121.7540984
job194,20836495001,22813145337,4798949927,78,8,18,3,8,2719.538848,1,-45.59302113,8,1,-19.3991194,119.6829268
job195,8688,0,480602621,1,1,2,1,1,0,0,0,0,1,-16.75881387,112.0426829
job196,51686,0,4037904006,1,1,16,2,2,0,0,0,0,1,-19.02487137,119.6829268
job197,10240,0,207666067,1,1,1,1,1,0,0,0,0,1,-55.03335923,121.7540984
job198,46450931,0,48505245,1,1,1,1,1,0,0,0,0,1,-14.66196443,119.6829268
job199,10240,0,150512649,1,1,1,1,1,0,0,0,0,1,-71.42837876,119.6829268
job200,51686,0,3940050644,1,1,15,2,2,0,0,0,0,0,0,121.7540984
job201,8688,0,400173414,1,1,2,1,1,0,0,0,0,1,-20.62766606,119.6363636
job202,97,0,79653755,1,1,1,1,1,0,0,0,0,1,-16.75881387,121.7540984
job203,48493942,338672091,49424523,1,1,1,1,1,0,0,0,0,0,0,119.6363636
job204,79653755,0,27321375,1,1,1,1,1,0,0,0,0,0,0,108.8656716
job205,51686,0,3980111388,1,1,15,2,2,0,0,0,0,1,-19.02487137,119.6363636
job206,10988088864,313006968,9077159,41,5,1,1,5,59.70134125,0,0,0,0,0,108.8656716
job207,1203984,2816111,1163669,1,1,1,1,1,0,0,0,0,1,-21.25546285,112.0426829
job208,27321121,91447487,27557255,1,1,1,1,1,0,0,0,0,1,-71.42837876,119.6829268
job209,76,0,1193171,1,1,1,1,1,0,0,0,0,1,-29.86918393,112.0426829
job210,94,0,1072594897,1,1,4,1,1,0,0,0,0,1,-21.25546285,119.6363636
job211,250,0,1792286221,1,1,7,1,1,0,0,0,0,1,-28.0073089,121.7540984
job212,62,0,1000000799,1,1,4,1,1,0,0,0,0,0,0,119.6829268
job213,62,0,1000000195,1,1,4,1,1,0,0,0,0,1,-64.38734474,126.6702128
job214,1163542,41,37,1,1,1,1,1,0,0,0,0,1,-19.3991194,129
job215,8602,0,346968171,1,1,2,1,1,0,0,0,0,1,-19.3991194,121.7540984
job216,62,0,1000000097,1,1,4,1,1,0,0,0,0,1,-28.0073089,119.6829268
job217,110,0,23276667,1,1,1,1,1,0,0,0,0,1,-55.03335923,112.0426829
job218,62,0,1000000439,1,1,4,1,1,0,0,0,0,1,-64.38734474,119
job219,90953,198174,78536,1,1,1,1,1,0,0,0,0,0,0,112.0426829
job220,51686,0,3907171137,1,1,15,2,2,0,0,0,0,1,-52.71572436,119.6363636
job221,1163542,2773752,15614,1,1,1,1,1,0,0,0,0,1,-16.71537113,111.5
job222,62,0,1000000441,1,1,4,1,1,0,0,0,0,1,-73.73516781,119.6829268
job223,1163542,9359,3865,1,1,1,1,1,0,0,0,0,0,0,112.0426829
job224,78409,40,37,1,1,1,1,1,0,0,0,0,0,0,129
job225,10240,0,420405211,1,1,2,1,1,0,0,0,0,1,-25.28950588,112.0426829
job226,19225,0,41706,1,1,1,1,1,0,0,0,0,1,-16.71537113,119.6363636
job227,62,0,1000000566,1,1,4,1,1,0,0,0,0,1,-25.28950588,129
job228,78409,87991,10441,1,1,1,1,1,0,0,0,0,1,-51.48681661,129
job229,20584790,21580279,5722019,1,1,1,1,1,0,0,0,0,0,0,129
job230,62,0,1000000127,1,1,4,1,1,0,0,0,0,1,-28.0073089,108.8656716
job231,78409,106244,8626,1,1,1,1,1,0,0,0,0,1,-79.9448143,111.5
job232,62,0,1000000495,1,1,4,1,1,0,0,0,0,1,-65.85342662,119
job233,51686,0,3428904010,1,1,13,2,2,0,0,0,0,1,-12.53869969,108.8656716
job234,196,0,2385313867,1,1,9,2,2,0,0,0,0,1,-22.83882001,126.6702128
job235,10240,0,134948708,1,1,1,1,1,0,0,0,0,1,-65.85342662,132.1923077
job236,62,0,1000000665,1,1,4,1,1,0,0,0,0,1,-59.37900302,132.1923077
job237,18813,0,40270,1,1,1,1,1,0,0,0,0,1,-29.86918393,111.5
job238,13089067,0,14032836,1,1,1,1,1,0,0,0,0,1,-20.62766606,119.6829268
job239,6400,0,44210,1,1,1,1,1,0,0,0,0,1,-65.85342662,119
job240,22600,0,156659,1,1,1,1,1,0,0,0,0,1,-52.71572436,121.7540984
job241,2900,0,19435,1,1,1,1,1,0,0,0,0,1,-25.28950588,119.6363636
job242,5000,0,1025410,1,1,1,1,1,0,0,0,0,1,-73.73516781,112.0426829
job243,5000,0,218745,1,1,1,1,1,0,0,0,0,0,0,132.1923077
job244,51200,0,1182118,1,1,1,1,1,0,0,0,0,0,0,126.6702128
job245,17000,0,106557,1,1,1,1,1,0,0,0,0,1,-20.62766606,111.5
job246,5000,0,248973,1,1,1,1,1,0,0,0,0,1,-22.83882001,121.7540984
job247,3362,0,149169,1,1,1,1,1,0,0,0,0,0,0,119
job248,604,0,10000020270,1,1,38,5,5,0,0,0,0,1,-79.9448143,112.0426829
job249,2786,0,104722,1,1,1,1,1,0,0,0,0,0,0,126.6702128
job250,51000,0,811549,1,1,1,1,1,0,0,0,0,1,-73.73516781,132.1923077
job251,28700,0,206118,1,1,1,1,1,0,0,0,0,1,-18.84765625,132.1923077
job252,5000,0,723282,1,1,1,1,1,0,0,0,0,1,-18.84765625,121.7540984
job253,22000,0,145171,1,1,1,1,1,0,0,0,0,1,-55.03335923,119
job254,2542,0,102784,1,1,1,1,1,0,0,0,0,0,0,119
job255,34500,0,236048,1,1,1,1,1,0,0,0,0,1,-22.83882001,119
job256,6600,0,46009,1,1,1,1,1,0,0,0,0,0,0,126.6702128
job257,21100,0,166010,1,1,1,1,1,0,0,0,0,0,0,132.1923077
job258,49600,0,659440,1,1,1,1,1,0,0,0,0,1,-51.48681661,126.6702128
job259,9500,0,69932,1,1,1,1,1,0,0,0,0,0,0,108.8656716
job260,604,0,9139835487,1,1,35,5,5,0,0,0,0,1,-24.56474031,119.6363636
job261,4292405625,30613837552,5940036691,16,2,23,3,3,9731.876867,1,-80.09749194,3,0,0,108.8656716
job262,52990279272,0,53002402455,198,20,198,25,25,0,0,0,0,1,-19.3991194,126.6702128
job263,49986836,50762396,11907561,1,1,1,1,1,0,0,0,0,1,-64.38734474,132.1923077
job264,16638911,17092343,2575985,1,1,1,1,1,0,0,0,0,1,-65.85342662,119.6829268
job265,2396944234,2442373759,377364577,9,1,2,1,1,0,0,0,0,1,-19.02487137,112.0426829
job266,97169040,99572327,16518543,1,1,1,1,1,0,0,0,0,1,-12.53869969,111.5
job267,21553539,80992,25215,1,1,1,1,1,0,0,0,0,0,0,111.5
job268,23938526368,7986026224,91344817,90,9,1,1,9,846.2297889,1,-34.05063251,9,0,0,112.0426829
job269,104,0,860177182,1,1,4,1,1,0,0,0,0,1,-51.48681661,119
job270,676273747,0,442169592,3,1,2,1,1,0,0,0,0,1,-71.42837876,121.7540984
job271,53959269917,1.33572E+11,52049443732,202,21,194,25,25,5095.351232,1,-34.05063251,25,1,-22.83882001,119.6829268
job272,2535507486,15787062950,3150090525,10,1,12,2,2,7527.858233,2,-259.5419492,2,1,-16.75881387,126.6702128
job273,124,0,11748832,1,1,1,1,1,0,0,0,0,1,-28.0073089,108.8656716
job274,11748832,0,2626856,1,1,1,1,1,0,0,0,0,1,-19.02487137,112.0426829
job275,530648351,33316710,5811858,2,1,1,1,1,0,0,0,0,0,0,129
job276,0,0,0,0,0,0,0,0,0,0,0,0,1,-79.9448143,119
job277,6101331632,2997643293,544783482,23,3,3,1,3,952.9251394,1,-80.09749194,3,0,0,121.7540984
job278,620494647,959596637,8762222,3,1,1,1,1,0,0,0,0,1,-18.84765625,111.5
job279,3580790183,0,871577989,14,2,4,1,2,0,0,0,0,1,-29.86918393,119.6829268
job280,29676,74238,16208,1,1,1,1,1,0,0,0,0,1,-52.71572436,129
job281,173,0,2469658629,1,1,10,2,2,0,0,0,0,1,-19.02487137,129
job282,1101,273,359,1,1,1,1,1,0,0,0,0,1,-73.73516781,119
job283,3150078607,87484400,15117876,12,2,1,1,2,41.71581268,0,0,0,1,-79.9448143,132.1923077
job284,1057,211,301,1,1,1,1,1,0,0,0,0,1,-65.85342662,111.5
job285,14696491,3096,244,1,1,1,1,1,0,0,0,0,1,-16.71537113,108.8656716
job286,885099,3377104,674524,1,1,1,1,1,0,0,0,0,1,-59.37900302,111.5
job287,8750304,54228289,19362263,1,1,1,1,1,0,0,0,0,1,-20.62766606,108.8656716
job288,2305024,4757498,775074,1,1,1,1,1,0,0,0,0,1,-25.28950588,108.8656716
job289,400,0,7427541010,1,1,28,4,4,0,0,0,0,1,-24.56474031,132.1923077
job290,606,0,10003697610,1,1,38,5,5,0,0,0,0,1,-24.56474031,129
job291,94,0,876445951,1,1,4,1,1,0,0,0,0,1,-71.42837876,132.1923077
job292,62,0,1000000302,1,1,4,1,1,0,0,0,0,1,-14.66196443,111.5
job293,20000032939,20553145454,5477664333,75,8,21,3,8,2450.125868,1,-45.59302113,8,1,-51.48681661,108.8656716
job294,9517301,32797921,29522352,1,1,1,1,1,0,0,0,0,0,0,129
job295,62,0,1000000209,1,1,4,1,1,0,0,0,0,0,0,119.6829268
job296,62,0,1000000195,1,1,4,1,1,0,0,0,0,1,-64.38734474,126.6702128
job297,15137,33196,5764,1,1,1,1,1,0,0,0,0,1,-65.85342662,126.6702128
job298,293,0,3498093399,1,1,14,2,2,0,0,0,0,1,-73.73516781,132.1923077
job299,62,0,1000000277,1,1,4,1,1,0,0,0,0,1,-12.53869969,119.6829268
job300,62,0,1000000314,1,1,4,1,1,0,0,0,0,1,-29.86918393,126.6702128
job301,207,0,751677415,1,1,3,1,1,0,0,0,0,1,-21.25546285,119.6363636
job302,62,0,1000000315,1,1,4,1,1,0,0,0,0,1,-73.73516781,108.8656716
job303,648922527,1718059600,974951723,3,1,4,1,1,0,0,0,0,1,-73.73516781,132.1923077
job304,62,0,1000000348,1,1,4,1,1,0,0,0,0,1,-59.37900302,132.1923077
job305,208,0,437572517,1,1,2,1,1,0,0,0,0,1,-71.42837876,119.6829268
job306,9813248,33315784,43492262,1,1,1,1,1,0,0,0,0,0,0,132.1923077
job307,629800665,1041869447,21243769,3,1,1,1,1,0,0,0,0,1,-25.28950588,119.6829268
job308,62,0,1000000316,1,1,4,1,1,0,0,0,0,1,-65.85342662,126.6702128
job309,208,0,487843269,1,1,2,1,1,0,0,0,0,1,-25.28950588,129
job310,62,0,1000000206,1,1,4,1,1,0,0,0,0,1,-52.71572436,132.1923077
job311,62,0,1000000564,1,1,4,1,1,0,0,0,0,0,0,119.6363636
job312,5799940,86302474,8843513,1,1,1,1,1,0,0,0,0,1,-51.48681661,119.6363636
job313,62,0,1000000476,1,1,4,1,1,0,0,0,0,1,-55.03335923,108.8656716
job314,0,0,0,0,0,0,0,0,0,0,0,0,1,-71.42837876,108.8656716
job315,300,0,4400971678,1,1,17,3,3,0,0,0,0,0,0,132.1923077
job316,62,0,1000000947,1,1,4,1,1,0,0,0,0,1,-71.42837876,126.6702128
job317,43492184,93829292,8816694,1,1,1,1,1,0,0,0,0,1,-52.71572436,119.6829268
